,loop_id,rmse,a0,a1,a2,a3,a4,b0,b1,b2,b3
0,0,1.203382321085868e-06,-0.0004949093817477652,-3.401179152998665e-05,2.034892588552754,-0.3404675918720763,-1.2174228511858259e-06,1.0076613456011387,6.210795408550579,5.665551411941407,1.9430876491594957
1,1,7.895782799651097e-07,1.7457486754554783e-06,-1.5654684457622486e-05,-2.776630211789536,-6.586875978658088,-5.977815625923694e-07,0.005965519936011562,9.859268153757997,0.0010000001,5.898596483555441
2,2,1.2662899942667383e-06,0.0006033300519223528,3.9619584072072264e-05,1.3753363011388786,-0.7945792662798286,6.959247234251846e-07,6.198647876374285,3.7381333937550996,5.894870128569015,1.0946231670527127
3,3,6.993362106973443e-06,0.000569237589618435,-9.933232824913124e-05,-6.2839618129947645,-3.206792588122176,8.943590358848958e-06,0.6400337694644944,12.815704483365076,0.6897042588845693,0.015556561404684957
4,4,0.00033706681061933545,-0.0006861184643137941,0.0018431461250489661,-2.617301942078267,-3.0710405873869275,-0.00016774716999952516,1.0163289267081885,0.0010000001,1.6163463144677628,0.0010000001
5,5,0.004861711645026544,0.001724530366097779,-0.039454852769587115,4.038402172017713,8.499999999995195,0.000578192708285727,0.1916450665378585,0.043787270093713984,7.612483652984234,19.99999999999438
6,6,0.0009871958685554688,-0.001210035009223846,0.002108633662350897,-4.787441062786295,-7.517885356964445,-0.00016717581195122407,0.6712475023446721,0.002953848543896593,0.14707470843738488,0.02466325499673748
7,7,5.157645156767799e-06,-0.06434978747113441,0.06291320147898713,-8.49999999915,-4.803014390565948,1.474189967985391e-06,19.999999998,0.0010000001,19.999999998,0.014695092318435223
8,8,2.8251669173703555e-05,-6.928505127093446e-05,0.00014826173319685624,-7.5876921052210555,2.288648964577627,-5.42046530741269e-06,0.060102907507758645,0.040217497784063805,19.60799857228019,1.6112526440093045
9,9,5.784391936457955e-05,-0.02229745272920483,0.02228380561217727,-8.49094007948414,-8.49999999915,1.9106798261160495e-06,19.928962617849695,0.022560650928274584,13.0569833663097,2.667810694774214
10,10,0.0001625679740838469,-0.0036206080447990243,0.00618110718514373,-3.4287356070764545,3.3417033593670236,-0.00031789862212720587,0.0010000001,7.715245910499405,14.63929111422047,4.362278416880041
11,11,0.0006439131567647371,-0.0021569872588215306,0.002193272382217046,1.480210381851959,-8.49999999915,-8.844089814100603e-06,0.22801646108491824,0.09061885865219085,19.999999998,3.071554162013845
12,12,1.763723197075896e-06,9.471590564583756e-05,-2.9792460174261363e-05,-1.4006576716628645,7.72721613560488,1.5056238875096241e-06,19.999999997800817,2.7345839040243676,19.999999998,0.5788609740623714
13,13,1.2022694018176053e-05,-9.363219336217554e-05,0.0002999856070523717,8.449174977941432,-2.170444993606493,-2.6155634710912417e-06,3.9682286427160816,0.001000018664796786,2.542536107736158,1.2774191648718567
14,14,7.506424338299041e-06,7.335309683621144e-05,-9.825134733912829e-05,7.435164115423702,-1.0737786529543476,4.403724341500882e-06,9.661494228006191,0.001000000095214915,2.9138717839152495,0.001000000098925276
15,15,4.451551804116281e-06,2.0681255649498374e-05,-3.685605051272348e-05,6.496488270591771,-3.1944862453297507,1.5184647058181285e-06,14.282806630189528,0.030978419499044473,3.8275059290078035,0.008390809642028336
16,16,0.00014170179793049264,0.0020833459483944813,-0.00186232192473418,1.396085302873059,-8.49999999915,2.1310588692274804e-06,19.999999998,0.0010000001,4.737926556478465,5.483736171807923
17,17,0.000741891994085498,0.004414718000033408,-0.00930541903608766,0.07946631718531497,0.2582798542166745,0.0005829829621547116,0.0010000001,5.17193140708001,7.399400610506387,7.539209112689751
18,18,5.894146346150766e-05,-9.28197891666651e-05,0.0001686939561682225,5.173068069685686,-5.053111840590632,-9.835081420744257e-06,7.980952061806613,0.004582942883296003,0.014092765925768164,0.005493670534012884
19,19,4.4295943253676496e-05,-0.0001539895730897158,0.00047010224491611155,-5.3101857777829915,0.1672353943652617,-3.24466185987189e-05,1.5508751963060055,13.4522782064947,0.0010000001,4.908034397917886
20,20,8.011392003873722e-07,-2.75047006117946e-05,1.789744087371238e-05,0.7733047913453961,-1.7139026168122231,2.973740439097516e-07,0.0028245580558201038,6.016942874879831,4.116929709797188,1.4693675054734239
21,21,8.119627757783333e-07,0.00032940585392757644,1.4082430484797194e-05,2.727224165381967,-2.510679376565854,1.0076500550872365e-08,2.152211541684295,3.4962474621263593,2.18562856176828,2.467256456907807
22,22,2.0158623997607968e-05,-0.00021953065897733674,0.00030262926186275246,7.698593260158314,-3.701198921767395,-1.2010770604913568e-05,10.154306632518667,0.012969030499776801,0.012737464986785355,1.5716094247723857
23,23,3.7095412930037638e-06,-5.232359249818833e-05,9.842476409414416e-05,6.138866084936918,-2.6874230321321426,1.3061663094133912e-06,2.792546281045383,1.6737315326584155,0.5510725506674078,0.015265743065862503
24,24,2.5163524103615023e-06,2.130485347191485e-06,1.3186622762733416e-05,8.499995663096284,-6.452317934711116,-9.208525073726633e-07,4.636455937136081,0.16782186775398936,0.001000876144515777,5.180212296634999
25,25,6.949958952120446e-06,-5.423275626113053e-05,9.871717065037446e-05,4.775005471961505,-3.497650035921539,8.244906024352357e-07,0.0021363783732541893,0.11313574269070158,1.6396479596115268,0.0010022912161501744
26,26,3.9521043666770507e-05,-0.0002244053327853478,0.0003785549064219401,4.251871492032912,-2.658035828298622,8.977574241876601e-06,0.0012633253842990006,1.1374120577485178,1.0001199607370574,0.0010000055036039782
27,27,3.1050567129087484e-06,-8.834468880805755e-05,8.41765776928013e-05,5.577790156032487,-3.7931064073515186,-2.018962746477278e-06,10.572207208939426,3.8054042121170446,1.0098646571727816,1.4570302531196968
28,28,1.5383624990445797e-06,-0.00010163099654088493,-9.038049416982514e-07,-7.970676491722873,-7.735181633185703,-4.303323089402497e-07,0.0010001182883617797,0.1940860914379643,0.13805988436381253,0.14970203994344197
29,29,1.834848322864962e-05,0.00014679696820498513,-0.0002071923213164038,0.7408723812881749,-2.1024182550595705,1.2575986769347083e-05,7.286540308523829,6.079724566241786,0.028027379230226055,5.722390078305427
30,30,0.00035599591468042614,-0.0019950338583879213,0.004174766630222225,-1.8194953208458353,-1.5916142861495404,-0.0002714562497409157,4.857778809597994,9.22234227204392,0.004235705955076024,6.280212817512075
31,31,9.522843778143876e-07,3.0021791550494586e-05,2.6819439906605092e-05,8.479934259134888,-3.4373207505633916,3.245778648677882e-07,7.216740156929958,0.17416204905720595,5.0942670473590725,2.794558632824476
32,32,2.846810822398364e-06,-2.4553600269743542e-05,2.1693181298832938e-05,6.179004675043155,-7.936330887187227,2.0826476074251207e-07,0.1015254854452913,0.23056851035162165,0.029304389828885054,16.338156748856235
33,33,2.4107450059440916e-06,-3.1242147693508895e-05,6.862524523942276e-05,4.408763981315835,-2.976998053859001,-8.148023245206062e-08,1.9899416882064431,3.0879231474228215,2.2091143293804936,0.8017859256723069
34,34,1.5441353162536287e-05,-0.0001411187543615139,0.0002475056314357317,4.2710895341126305,-2.6562706442793877,1.1212762722904885e-06,0.013236420207439842,0.5621487132936145,0.6827109916208292,0.011524685966293937
35,35,2.4415250725598587e-05,-0.0002058503266083466,0.0003239091916314459,4.7969597548041465,-2.391230214245458,9.155808086597746e-06,0.005623459402497619,0.1485027278426642,1.6857348596243489,0.0010000001
36,36,1.2244877798788304e-05,-6.215880048766904e-05,0.0001507460688090206,6.253874894335002,-2.01532471714292,8.910701029780973e-07,0.18061049451417582,3.7429409843440675,0.7799684263509277,0.0012570851240522637
37,37,5.299667996291584e-06,-2.8716687551352814e-05,3.906800950997578e-05,5.07364487702545,-8.499999993747837,1.7753225761718282e-06,0.0010000001,1.6303371474052257,0.37826824549007226,13.103788288605772
38,38,4.699148325158071e-06,-3.793845365436069e-05,5.805759422274486e-05,5.257508251770748,-2.185391254502837,9.244585137584165e-07,0.5349352836368987,0.21307410344551997,4.14511178049761,0.0010000001
39,39,2.4821656309563398e-06,-1.534722206168115e-05,3.780459438434692e-05,5.699868229560622,-4.897809062349633,-2.9215551714448056e-07,0.3122471117060914,1.0537892629567143,0.0010000001,1.247344989630837
40,40,1.7592303793104573e-06,-1.4874743725162642e-05,3.553524788100453e-05,8.499999502513385,-6.106015871814778,-1.8177242072253404e-06,12.222830495175609,0.38876133510698757,0.001030932989262055,4.608789344576275
41,41,2.4637849447166734e-06,-3.0379047234004595e-05,5.610538035783223e-05,5.6615277342024335,-3.732889343783414,5.338796946305953e-08,1.266776350003662,1.238536195547585,1.3040510536733199,0.7390092981969915
42,42,2.9527398740955455e-06,-8.067871004148739e-05,0.00015802600856229242,5.835944512009854,-3.211737085023605,8.691780504901387e-07,1.7475473738768526,1.9380696061032758,0.6102241913431244,0.5478251285407879
43,43,2.4611671216485535e-06,-1.6909771876698053e-05,3.232365742519093e-05,8.499993406773038,-3.714764020112633,-1.1888834143159024e-06,13.66465062207661,0.8069978733084188,0.006113341669929745,1.3842452832197865
44,44,7.2591823859786185e-06,-8.688895929547263e-05,0.00014411379013333934,4.553188310532613,-2.35444281918472,1.105885932826694e-06,0.9201655244941249,3.1959448407197137,0.9727548146513315,0.001000001843453266
45,45,3.262201587502537e-06,-1.1073795510097292e-05,2.7804191813400138e-05,5.877972877377403,-3.716496760955437,3.8144175265722267e-07,0.03174172274965286,4.948053357389739,0.002745445360491788,7.868758504358553
46,46,9.78877014843264e-06,-4.8705699834145694e-05,9.137094202947412e-05,1.6695444116984983,-2.669381150090385,2.1137239964213104e-06,2.5634962427464107,19.747088045835515,0.0012589678010644053,0.4137137270519561
47,47,3.203995645482266e-06,-1.0018524022019012e-05,3.0979994417251345e-05,8.499720387473776,-1.4518687331051778,1.1266531397067922e-07,8.541499087645496,5.669424896377585,1.1461236866977984,0.22496224724345457
48,48,2.8950778567893e-06,-3.4645563469523554e-05,7.253629596430815e-05,3.5843052117130205,-3.3158096667953605,-2.2383761688632197e-06,8.515831880338993,6.436479823436135,0.001001166087852122,10.467903171781533
49,49,2.667402362352848e-06,1.4264035935557435e-05,6.975851670314427e-05,-0.7752819201187766,-0.415687864105249,-1.1784639559277787e-06,1.3314455911744065,8.679825570484944,7.1855765978436725,2.8572935271286335
50,50,1.7208600144649956e-06,0.0004318916019776017,5.072864746708056e-05,5.150576644219332,-4.9177505202074565,2.3615212165178928e-07,6.458406837211662,2.811676515903559,2.084103270874206,8.385616458391544
51,51,9.478010397248419e-07,-6.282317805914663e-05,-5.212097288124195e-06,-6.700723192492448,5.986654929532237,1.502822463375846e-06,0.4904878571700341,3.127713785852476,2.5718765687412186,0.0010604042085224758
52,52,3.147099965300059e-05,-0.000434464363562713,-0.0003540594246612173,-0.015460150177145138,-4.93003708399719,1.8442503090478592e-05,7.416733969946477,8.263797981631647,0.0010000001,10.332716532384271
53,53,7.320737024253292e-06,7.505726251048076e-05,5.521840430465864e-05,-1.6216239662468384,6.736878201218025,-5.35513202170788e-06,3.0914223559135428,0.04272410403028742,13.334371145216211,0.6722286329733451
54,54,4.5209963443100405e-05,0.0007642735518902345,-0.00017156749103781535,-4.598354994219992,-2.4114429412389176,2.391823491367157e-06,0.08036062482345313,0.6038942581690196,18.67051610297724,4.162801050348313
55,55,0.0003346896786532797,-0.0034456863554907327,0.00753447320261674,0.530535549200955,-1.9444440353704355,-0.0004951951566545889,0.0010000001,4.9011535374403135,0.001000018846525669,7.429116480158738
56,56,6.959578078921723e-05,-0.005482751304926096,0.005513160297831816,-8.47790689729528,-6.484612479813418,-1.3274473298046206e-05,1.6528561628366236,0.02342344697444858,3.7972397293963516,1.3307859105878248
57,57,6.655816630918947e-07,-2.1191959024501076e-05,1.4751010822091407e-05,3.173644063926868,-6.588667212653618,3.4543733778499755e-08,4.72409744224638,3.8195086445628172,0.04059858698609883,8.87556825251928
58,58,0.0008013398237982698,-0.005320126732549066,0.005481958548578049,-1.6843471200103486,-8.277699793521402,-3.0563989709702856e-05,0.0010000605869550999,0.37659853480785943,14.706148708186687,0.04180011677400942
59,59,0.0005196783271217245,-0.0037779033367287855,0.0038809910397820504,-8.49999999915,-7.841945593982618,5.738498315591023e-06,19.999999998,12.549339687562037,0.0014101099920142766,0.24042405550907836
60,60,1.156454840055807e-06,8.939724428927232e-05,4.8302225429598145e-05,8.499990166763387,-3.4365792874201815,-6.42423559856008e-08,5.938389351942856,0.5939594835297932,9.144093596376864,4.304990755764629
61,61,3.437702758201459e-06,-0.0004671925350920661,9.513556431588852e-05,6.531843166919854,-8.170884945057265,1.413567001248532e-06,5.002872323515242,2.876330416142879,0.0010369347689452191,5.684350327634057
62,62,1.2208810327100417e-06,6.9232067768631775e-06,3.793226347549746e-05,8.499906013749863,-7.03024519093014,2.6507587007706596e-07,7.100965389681634,0.28123067445119243,1.098271887797165,4.242666726600076
63,63,0.000659395716292316,-0.0017397924430105757,0.0016876870096261657,1.4662585782335222,-7.436180260024974,-2.767928962315429e-05,0.6193944041747664,1.0355402219029148,0.0010000000998521142,0.017721419734444594
64,64,3.600655364095329e-06,-7.890991813773991e-05,1.5670795071800305e-05,-3.393419388837158,-6.747028547635393,-5.730100845390394e-07,3.1725383327449017,17.89953561810023,1.4277333036925466,0.001000000489273134
65,65,0.0004036307565311964,-0.000942510528095931,0.0019004045345021455,3.1894749462274863,-0.7573240458812155,-0.00014973340169546857,0.0017363588742189346,0.7696318222059207,4.183334303058901,6.43949698191241
66,66,0.0011358151026078713,-0.005112950307380742,0.005258900737981984,-7.433152979610038,-1.2031546120153305,5.510482186413082e-07,0.0034616244261194314,6.346546424669668,10.429051490089432,0.02283118848464462
67,67,0.0008891358435456867,0.004031603186680168,-0.00450773836064272,-0.24565197998460533,-3.2184784650367093,0.00011645600515456148,0.0010000001,1.7949033665264869,0.0010000001,0.6281125905040832
68,68,0.00032607730984926634,-0.001971940993576945,0.0021835071151520497,5.310485471220203,-2.1099547261270994,5.6265325024378706e-05,0.9582571174757148,0.0025186468789955498,0.006631594139846196,0.47114446339268734
69,69,1.2900182811928952e-05,-3.870498570618618e-05,-4.8241174212066046e-05,-1.994403167369292,-0.04953611805168083,4.035781261898256e-06,3.803705638403631,7.381933649282144,2.4740293939128435,0.043011582438406026
70,70,1.159878873112766e-06,0.0005828642187052538,4.3204337138220094e-05,2.6846805421963493,-3.238212620372934,1.2711589891913352e-06,2.1590089764432205,6.172423164393877,3.9639748013702762,2.6746815362133405
71,71,1.3949023617791648e-06,-1.7989371127381807e-05,4.2073310442431936e-05,0.9529991923382433,-2.8400441198947393,1.9966722793294394e-07,0.001001340143246844,6.33466464133937,3.1855792222993085,2.146681918169153
72,72,5.622312786823831e-06,-8.712174523546578e-05,0.00013763145655590063,8.499999867689024,-4.981515184466661,-4.9789866117845904e-06,16.07374860150149,0.14214503267485784,0.0010000001,6.605052150614982
73,73,5.8210548106415515e-06,-9.103588518391025e-05,0.00015854673688880756,5.6011523105882715,-3.6333970524510377,1.8548448308091003e-06,1.5617899138285587,1.1206848642210439,0.48334382275666643,0.8498911252053432
74,74,8.29939160007408e-06,-5.728185782010296e-05,0.0001185679841347474,5.90515503297093,-4.248489164998924,1.1561739707724628e-06,0.5710428809399448,0.0010016688645388577,0.0012081886975712534,0.05116013501033596
75,75,6.693280323532605e-06,-9.943409429127399e-05,0.0001737084677507268,4.757468366583686,-5.305159608344626,2.2471243606997516e-06,0.4045019596591367,0.045182012346558595,0.0033333671206114157,0.6367000338087918
76,76,2.970661606841012e-05,-0.00018912110307147453,0.00042238113073064587,4.220212299735001,-3.250545287501752,4.082957245486089e-06,0.0010000001,0.6272709592222233,0.0010000001,0.683473787792655
77,77,3.0237366968303274e-06,3.0641393002542734e-05,-5.652528779637516e-05,8.081556120591195,-1.602632167863364,5.29924516545908e-07,8.72658906802056,0.010510790074125134,4.3211580577442374,0.008489718318187007
78,78,1.4171071413334443e-05,2.7202555296836323e-05,-0.00010831602120880641,0.01707090043892588,-3.7955044084641183,6.588016479877239e-06,0.07400607231801067,0.026383949249328555,2.0610465419311774,10.954750616206988
79,79,0.0011956026754613802,-0.0022214244912009927,0.0015679460821483226,1.0638394742307258,-2.8024917727453573,3.631675908825262e-05,0.0010056603410377354,0.022084474487005394,0.800886903295167,0.7786420351795187
80,80,1.5528114990079176e-05,0.000178179830141025,-0.00012928545280197027,-2.127089452261487,2.6174348496852686,1.0904446693755731e-05,1.7726738111017375,0.003833177538686336,7.91978058560107,3.503688146846322
81,81,2.1818038275353287e-06,0.00016122880276723766,0.00010327836557702474,6.78294594385696,-7.534422414085659,9.206579092082341e-07,6.934911601625839,2.3638197426910574,0.7740453614140297,6.103086804473609
82,82,2.9993517322643083e-05,-0.000292923921011268,0.0006294490503393644,2.0978629062472316,-2.580749896208121,-8.65210726265854e-06,5.8185079118297125,16.51748994493659,1.5819927825465772,0.0010000001
83,83,2.8412341445086282e-06,-3.940672238277534e-05,8.654807694800405e-05,-1.861502665082622,-3.967257831016022,-3.7312556127339736e-06,8.008077496946514,15.057766017130815,5.978982420234158,12.137803163588584
84,84,2.283698457180215e-05,-0.0004122830779318277,0.000789550697068545,5.385101840852135,-2.0268544336356378,7.038467727330723e-06,1.0934843846923834,0.001005067362264815,2.2659229905071316,0.0010003119347513955
85,85,1.6165597889277487e-05,-0.00010769211570449854,0.00019980842191739276,6.579208597935771,-0.8809329751971184,3.5629684179864915e-06,0.7444053390885196,0.0010000001,2.218691519205206,0.0010000001
86,86,9.890087832798025e-06,-6.475382625534602e-05,8.593768257588956e-05,8.49999999915,-3.740904959892156,-7.399552784697996e-07,18.635468684620733,1.719363967193045,0.3370380168742226,1.3958293059578304
87,87,2.811492286265653e-06,-2.0821367781591944e-05,1.6613659220916185e-05,-6.79140243917834,-6.867447363537935,-5.691644791438298e-08,0.8437488781624913,3.7649078039526755,0.96028666793437,0.001000010822908637
88,88,3.6073790517825923e-06,-8.087977760477762e-05,0.00011855021953949442,5.310038860954474,-2.0566688630970784,2.8746084247519883e-06,0.0010000019686418704,0.6443492777187921,2.375686079433894,0.0010000393555753473
89,89,2.563069854425057e-06,-2.6273444148629405e-05,3.1609118677766916e-05,6.066104165043352,-4.243561568560449,1.274639253754712e-06,0.0010000022958517954,1.7228564095655523,0.005358851955985425,0.8837408771529787
90,90,1.8879955423376636e-06,-2.1571570608451528e-05,4.262038394216998e-05,5.079025658029926,-4.723397762708311,-1.0293595516413788e-07,0.36616782782975177,1.6911402143687342,0.8307786832982024,1.3660112071475623
91,91,1.5275940369508544e-06,-1.0586909924587158e-05,2.534537613752232e-05,4.5172543225120565,-4.943866628044637,-5.420519303242624e-07,1.641083443799321,2.4194029958909677,0.001283518347206256,1.2878278265525196
92,92,4.09651873028594e-06,-3.493894947396168e-05,5.876110739101516e-05,6.85322764241021,-2.6606831947814795,1.2091357778325744e-06,0.6042883120784125,0.02081107744448644,0.6071012556128224,0.014585548713379835
93,93,5.5227491413627e-06,-2.5938525760038792e-05,3.859859763467719e-05,5.318402427601738,-2.0841202147639635,1.0442194974361677e-06,0.26465993859748765,1.4816482171107501,0.5313252374481378,0.0010001762212370363
94,94,2.532012432070555e-06,-2.6704147147379334e-05,4.153232496379505e-05,8.062287353399615,-2.0324466151031206,7.516068006396114e-07,1.8338879208226555,0.0010000001,1.2231267489560562,0.001000000607006159
95,95,1.0379988950100158e-05,-8.347740916288951e-05,0.00018155779598656556,7.625551128932054,-3.3646884904583505,1.9765579905147886e-06,2.7855361676833335,0.17159472236539836,0.3806925873340819,0.6552192397575468
96,96,6.2739930677579555e-06,-6.216518280136813e-05,0.0001110684889567566,8.107681654796224,-1.908772947413972,-9.442101043112593e-07,6.92525260771818,0.0010000001,1.519673352122771,0.0010000019170333604
97,97,1.7562731463797537e-05,-0.00013951952209750895,0.00023548675931022565,2.403940626479732,-0.300092338827089,-3.6855048997766244e-06,5.862595354757345,9.109410281138524,4.737089783702317,0.0010000001
98,98,7.4004035936011335e-06,-7.744706498637758e-06,0.00010217231513545825,5.009443315049944,-1.179472666342535,-1.415409998797497e-06,5.633173546589212,4.622390168963459,0.670278855222943,1.2927391353487367
99,99,4.955028475244062e-06,-1.762780550744668e-05,1.3971999425198403e-05,-8.267847561980375,-2.3355730312737406,-6.701474582830224e-07,1.932658410912429,0.041400420071535646,2.8361733016039006,4.1335850613739265
100,100,0.00022712855298225067,-2.5968015308673812e-05,0.0003628819238547215,4.25146121836819,-1.721753980939495,-2.3768575171691928e-05,0.0010005404982538842,0.05940822680176335,1.939289181640672,2.5819634464663896
101,101,1.5802822468370403e-05,0.0004451412401286579,0.00033902917754199664,-0.6800801624516135,-3.7546504642481087,-1.7735364713424787e-05,6.2603156236088795,8.755845340708536,0.0010000001,9.131453826369745
102,102,2.1625281790159546e-05,1.4104953322074657e-05,-5.586287131964347e-05,-3.7939422231653928,-7.372115599114349,5.737270959482633e-06,0.7913810363185686,0.03444564094989725,0.016182680065549213,0.17085543255990887
103,103,3.1148538045136206e-06,-0.00012256718732564205,2.795408879628745e-05,-3.199725393014017,2.680908513197277,-2.3813688305124714e-06,0.8594479085373289,0.012427007982875654,7.902237059784698,2.9201827535496303
104,104,0.00037655610979748627,0.001594328468285361,-0.002996428353781276,-1.6702345496060813,-7.401985843195555,0.00021931017481585422,2.932179019526569,0.0010000001,0.0010000001,10.491039962818215
105,105,0.0004145756986343308,-0.001478578057723229,0.002937908129512069,-1.5956986447835404,-5.295374913738791,-0.00021982508607498554,2.1376706552745293,0.003565874344329894,2.000402946974912,10.628699223611541
