,loop_id,rmse,a0,a1,a2,a3,a4,b0,b1,b2,b3,domain_type
29,29,1.8358127598431556e-05,0.0001462982246477098,-0.00020450056873763878,1.384060491097936,-2.0931056893792706,1.244252170474395e-05,7.878464473788034,5.316895900176803,0.03466162584963161,5.628823431985081,reversed
30,30,0.0003951646579304357,0.001195688424520107,-0.0020981896657453645,1.3865552789612443,-3.0641004648218844,0.0001514574302635653,8.540085659132838,3.7910009837348606,2.4364291257521673,0.0010000001,reversed
31,31,9.522704134843694e-07,3.0020254963574735e-05,2.682110224658437e-05,8.494389097012798,-3.435216302955,3.245097917132035e-07,7.225894685602297,0.1561309635746001,5.096623831811852,2.7925593209298625,reversed
32,32,2.8465571605169235e-06,-2.4553863992291343e-05,2.1726929730412634e-05,5.953108790197238,-7.929784821431077,2.0819044142170255e-07,0.0492106051272748,0.44670854255893927,0.041433898430776855,16.373269301190692,reversed
33,33,2.410746244457633e-06,-3.1245163723381874e-05,6.863466999808806e-05,4.404965178029874,-2.9798178402629354,-8.217727914866129e-08,1.9866858515276329,3.0915764027864094,2.2085018736123647,0.8074233747265315,reversed
34,34,1.54468094297468e-05,-0.0001410948608491331,0.00024746662684404044,4.287446055393119,-2.661221824177564,1.1180062505661991e-06,0.021145770503216487,0.5443582697708439,0.6726121701013773,0.01619033683678134,reversed
35,35,2.441534656984019e-05,-0.0002058852059563429,0.0003239306561340337,5.0240175369076,-2.3876793254290405,9.159182151633214e-06,0.07549116481042757,0.07829148474602127,1.6966213684752558,0.0010000001,reversed
36,36,1.2244872091990472e-05,-6.216059985162607e-05,0.00015074919496423756,6.246719301269808,-2.0152090341504083,8.907616231859603e-07,0.17374697701111955,3.7513874752769163,0.7800797951512889,0.0011391910420629034,reversed
37,37,5.299667438765258e-06,-2.8714150989532868e-05,3.89479032301539e-05,5.07787166095364,-8.499998690076891,1.776859275919499e-06,0.001000177180906201,1.6115607245421038,0.36670013693565423,13.026598407165578,reversed
38,38,4.6991453767364374e-06,-3.793908766591728e-05,5.805830181414994e-05,5.265226483458562,-2.18528383300829,9.24414202211704e-07,0.5398734186424003,0.20380800534521593,4.145438296761438,0.0010000004866901624,reversed
39,39,2.4821961015135225e-06,-1.5358283020935017e-05,3.7821614322874725e-05,5.724717899465677,-4.900352426949754,-2.954981367963954e-07,0.3352608148311818,1.021991852464244,0.0010000001,1.2580314267105728,reversed
40,40,1.759235987753795e-06,-1.4876135715126763e-05,3.55371039333655e-05,8.499213348546386,-6.106172752925858,-1.8177982964646308e-06,12.223472132093761,0.39003294072479244,0.001000000350059706,4.6090698503123795,reversed
41,41,2.463768679997321e-06,-3.03701434937332e-05,5.6089939499622275e-05,5.6633888204967375,-3.7295335402492618,5.5915441523340226e-08,1.2655246800707407,1.239201293253237,1.3085512240706327,0.7343953441778155,reversed
42,42,2.9526948872492847e-06,-8.071538182458898e-05,0.0001580821059803407,5.861086481419223,-3.2124337521691304,8.629137561729789e-07,1.7750881422370401,1.9142421533794443,0.6105706696529443,0.5499069235596445,reversed
43,43,2.461285120299632e-06,-1.6922641788282473e-05,3.233903002336881e-05,8.498244005559055,-3.7137898169244212,-1.189998161941609e-06,13.671039327898084,0.8053511906780157,0.006940275695186736,1.3841128405596168,reversed
44,44,7.259182304302599e-06,-8.688859752426771e-05,0.00014411326418368577,4.553055905540668,-2.3544647577925213,1.1059296431955252e-06,0.9199541456468352,3.1960146119980606,0.9727024653839196,0.0010000207077708386,reversed
45,45,3.253573181964501e-06,-2.8289806751659766e-05,7.317880543086496e-05,-0.4659766542146361,-4.7568836719035925,-2.0877845194824103e-06,5.580015833090939,19.996591190575305,0.0293165622242205,12.13078735066454,reversed
46,46,9.788766465633458e-06,-4.873835731198269e-05,9.141844217731494e-05,1.6841471412053264,-2.6696414308456777,2.1090384032610963e-06,2.5891457373011675,19.711308982060807,0.00107231685322951,0.4143147258942723,reversed
47,47,3.2039499453350483e-06,-1.0077890062585611e-05,3.1064977432189026e-05,8.499338924039789,-1.434086635842665,1.054882095854913e-07,8.59436091497262,5.657732085841113,1.1638039512799767,0.20848496245189715,reversed
48,48,2.8950780048416817e-06,-3.464488047863491e-05,7.253602307657918e-05,3.5868817749701223,-3.315960889141517,-2.2381409366348974e-06,8.518362135562139,6.434353091430331,0.001000000289954256,10.46876297071645,reversed
49,49,2.667402362352848e-06,1.4264035935557435e-05,6.975851670314427e-05,-0.7752819201187766,-0.415687864105249,-1.1784639559277787e-06,1.3314455911744065,8.679825570484944,7.1855765978436725,2.8572935271286335,uncertain
50,50,1.7208584851804906e-06,0.0004321072032589166,5.027684819133319e-05,5.117459739256491,-4.91723375464791,2.6298210269316014e-07,6.3792014493900195,2.8349518890377072,2.0771954332339027,8.34748147748237,reversed
51,51,9.478007338673093e-07,-6.282234770201345e-05,-5.213846842519963e-06,-6.703891822561255,5.987962670922494,1.5030564029143472e-06,0.4816607442381054,3.1289436494306377,2.5779556927254172,0.0011459640038334403,normal
52,52,3.2078029559085655e-05,-0.0005369039821549462,-7.861416585323181e-05,-8.49995051299123,-4.26531284736488,-7.56821949202627e-07,19.999999998,12.428577986967188,0.025167361503940295,0.025934044739166936,normal
53,53,7.319105262904161e-06,7.819508161487864e-05,5.245909280529051e-05,-1.6260673166911377,4.969845323133347,-5.3609828223787836e-06,2.263554965087057,0.032019167622707595,10.752802605865632,2.5329274911915785,normal
54,54,5.598942268196194e-05,0.0003409120166942729,0.0008603394201065237,8.499999992674809,0.9845960604759187,-3.217721609810066e-05,19.999999946374036,13.20614843177341,10.595831569060667,19.999999953838252,normal
55,55,0.00033468967865647617,-0.003445686225023167,0.0075344722262064194,0.5305360744322893,-1.9444442157114377,-0.0004951951270089191,0.0010000001,4.901151386596276,0.0010000005520599082,7.429116108949743,reversed
56,56,6.95957805220406e-05,-0.005482047877022268,0.005512457304716292,-8.033480968872597,-6.484702064522951,-1.327456674227495e-05,18.321935653371394,0.0023279042542170467,3.7964375211888393,1.330863202405063,normal
57,57,6.655794381334274e-07,-2.119483192683905e-05,1.475781558112435e-05,3.1799790932127956,-6.604966319917425,3.41531063679587e-08,4.731491603652609,3.813994795039867,0.02078440060096605,8.88806507643777,reversed
58,58,0.0013040871742525395,0.007881097422765878,-0.010417181104312133,-4.787289572952704,3.3666568891320257,0.0004792326947271482,15.08901609047617,0.006210400676068449,19.911091546119145,1.845846537549069,normal
59,59,0.0006271674317278855,0.000520803116680858,-0.0012035157017444005,-6.904917763813672,1.246321925836401,0.0001407325978417446,0.0010000108354824733,0.020882846047271753,3.5143400620516645,3.448381138029175,normal
60,60,1.1564585431606368e-06,8.939722509137379e-05,4.830221982433293e-05,8.499721585826055,-3.436550055206538,-6.424193711524144e-08,5.938290622962103,0.5943499965922759,9.144121056331553,4.304944441537952,reversed
61,61,3.4377035168850713e-06,-0.000467181901576982,9.511538201502005e-05,6.534587482026701,-8.170692051981687,1.4152421124238228e-06,5.002168847226581,2.8722182650590002,0.001112338857490929,5.6824762462751135,reversed
62,62,1.220879718051355e-06,6.922907553604135e-06,3.793270373905546e-05,8.49999332225264,-7.03026046681603,2.6504141298459256e-07,7.101171094181788,0.28112567117154874,1.0982640618374682,4.242728705276782,reversed
63,63,0.0006010762730740967,0.0013786261514137743,-0.0035331561397103067,-1.5959164709869698,2.720013089891292,0.00032890570664865235,2.4868822594956885,0.002265175158971311,6.4669131151288965,2.9103607521342556,normal
64,64,3.6006561168427268e-06,-7.892090559510612e-05,1.5681859387725162e-05,-3.389007699576238,-6.746849407897129,-5.730159573559615e-07,3.199289745002189,17.904868537431692,1.429606746127575,0.0010002576673308527,reversed
65,65,0.0004035998308799966,-0.0009426716726832897,0.0018993500274115946,3.189467990095285,-0.5745846929830435,-0.0001497266078289846,0.0016897480720272206,0.7678296909719419,4.354514209237614,6.2624635103207735,reversed
66,66,0.0011755191841458668,0.016086741976275264,-0.05510294246876983,8.499999998946013,4.88124478113947,0.0017206375227986658,19.999999998,16.189400211392527,15.773671182038603,19.999999819109554,normal
67,67,0.0011799763394957782,3.38471173020641e-05,0.0027529002870800377,-4.2974523352408385,3.209687970348255,-0.00044296303434482103,0.883302704658063,0.7892568069237588,2.5028548044104455,2.5089073667902997,normal
68,68,0.00032605894175702187,-0.0019720421949404278,0.0021828469734523435,5.31064268779602,-1.7765541373803313,5.6292155800570066e-05,0.9609369033027435,0.001000000068228535,0.004321927980111962,0.16546356509320767,reversed
69,69,1.2900182811928952e-05,-3.870498570618618e-05,-4.8241174212066046e-05,-1.994403167369292,-0.04953611805168083,4.035781261898256e-06,3.803705638403631,7.381933649282144,2.4740293939128435,0.043011582438406026,uncertain
70,70,1.1598791403145358e-06,0.0005828640743817398,4.3204635965643166e-05,2.6848008389500677,-3.238374914577863,1.2711330183936456e-06,2.1591832863847427,6.17231103819463,3.9638241217916144,2.6748804598102525,reversed
71,71,1.3949003392004108e-06,-1.798838185000873e-05,4.207034366949813e-05,0.9531359882435376,-2.838774550179506,1.9991935461246638e-07,0.0010026361670056679,6.334590544803892,3.1865395057011057,2.1446071120486767,reversed
72,72,5.6223135834732485e-06,-8.711486980256466e-05,0.00013761567094011223,8.49999999915,-4.9813163829193625,-4.9780350434478295e-06,16.074104044093435,0.14222191232086043,0.0010000001,6.604190108234799,reversed
73,73,5.821065239419558e-06,-9.104602409176536e-05,0.00015855996228210465,5.600222489942835,-3.6342583977089826,1.8529784134699015e-06,1.562351615074283,1.121120608567679,0.48230448881173,0.850549622484192,reversed
74,74,8.303614276456058e-06,-5.72975144123585e-05,0.00011858273760985328,5.905337003266394,-3.9707606240758277,1.1564470095773294e-06,0.5720861256446562,0.0010052956672922432,0.06576150785333157,0.057171141339933486,reversed
75,75,6.692946543603672e-06,-9.942397497913145e-05,0.00017367124443668644,4.78661207370413,-5.305802784937724,2.2512810220759796e-06,0.4193709644615008,0.013793297729418027,0.0033728660430465645,0.6337603099533098,reversed
76,76,2.970661663843918e-05,-0.00018912112090844135,0.0004223815762634206,4.2202057017325005,-3.250545747701542,4.082960074992411e-06,0.0010000001,0.6273157371291102,0.0010000001,0.6834769579243791,reversed
77,77,3.024220702893822e-06,3.052429526319458e-05,-5.635475249155522e-05,8.081656890858964,-1.606820648404024,5.172668277786458e-07,8.67451836110239,0.0010770599548140234,4.334065270791147,0.015398433348902127,reversed
78,78,1.4171071413334443e-05,2.7202555296836323e-05,-0.00010831602120880641,0.01707090043892588,-3.7955044084641183,6.588016479877239e-06,0.07400607231801067,0.026383949249328555,2.0610465419311774,10.954750616206988,uncertain
79,79,0.0006721415092821645,-0.005600942914439572,0.0054665752044443135,-8.499999865643346,-5.310412028790222,-8.011351166023385e-05,19.99999999806717,13.30638153593829,0.004393985704215018,3.11602091486701,reversed
80,80,1.5528881616248617e-05,0.00017735437032198565,-0.0001286240308235941,-2.141749168914498,2.3546435931964895,1.090388363091744e-05,1.6514117522893865,0.021894350446829067,7.6150340445080635,3.7782004010857193,normal
81,81,2.1818028582306877e-06,0.00016122461022364891,0.00010328575407863592,6.784223037110386,-7.535023329505545,9.201568888619448e-07,6.93641199734501,2.3622289397395555,0.7734125528951569,6.103957091778634,reversed
82,82,2.999351749828268e-05,-0.0002929258297109482,0.0006294515662735482,2.0971255708392356,-2.5807496514951036,-8.652291895228973e-06,5.818041381349567,16.518657697653964,1.581990842107749,0.0010000001,reversed
83,83,2.841234585922422e-06,-3.9338030144507125e-05,8.644810972865183e-05,-1.8686876058649207,-3.9734711735651302,-3.7281504763259934e-06,7.9893532787659,15.06658854633787,5.963216953900405,12.14123655158869,reversed
84,84,2.2836976184543325e-05,-0.00041228036044805265,0.0007895455816823973,5.385075746567456,-2.026847225645032,7.039020795057261e-06,1.0933588411148651,0.0010000087399616119,2.2659699832563467,0.0010003455410772754,reversed
85,85,1.6165601961459396e-05,-0.00010769299355345125,0.0001998099517889805,6.57927073546023,-0.8809137892055328,3.562827278158263e-06,0.744592709206032,0.0010000001,2.2187418822294136,0.0010000001,reversed
86,86,9.89008889262344e-06,-6.475619958663189e-05,8.594233281924795e-05,8.499998703724739,-3.7363825651268763,-7.411063479977757e-07,18.62763310003765,1.7135774848603245,0.34221670948709143,1.3926545277056976,reversed
87,87,2.421263288864757e-06,2.791332768170311e-05,-0.0001091218089973837,8.499988252598856,-5.74405348413414,5.136552529749003e-06,14.230432199363737,6.076643945803719,0.05287985460911873,19.999993530076146,normal
88,88,3.607378934254039e-06,-8.087970858558712e-05,0.00011854992807446052,5.310047867397291,-2.0566992009506837,2.8745656992257124e-06,0.0010000001,0.6442288759082115,2.3755770631091244,0.0010000001,reversed
89,89,2.563054442554762e-06,-2.6273213170758376e-05,3.16052087932173e-05,6.066144538446764,-4.243524256106899,1.2750258288451017e-06,0.0010000001,1.7227755567342213,0.005627376254990171,0.8812551134749681,reversed
90,90,1.887998789823868e-06,-2.1572090168311558e-05,4.262284612860771e-05,5.078256350509577,-4.724440541649058,-1.031025012160079e-07,0.3653270167896236,1.6917920368838746,0.8305685412371921,1.3683696049254948,reversed
91,91,1.5276086658079299e-06,-1.0585027688405675e-05,2.534281712850958e-05,4.501043892287707,-4.944069274303284,-5.417926126514434e-07,1.6241352193815617,2.4331474374878947,0.0010003174302644512,1.2878499178841523,reversed
92,92,4.099246768508771e-06,-3.491641246260362e-05,5.872634203806881e-05,6.80819241919144,-2.66029098889374,1.2129438197703478e-06,0.5578939832179125,0.04827513703736759,0.6050610107756608,0.013569818008588473,reversed
93,93,5.522773862992981e-06,-2.593635415368793e-05,3.8596238247757454e-05,5.30026594194668,-2.089025367370267,1.0446548645656021e-06,0.24141256770682104,1.4934981902067286,0.5285110676170045,0.006749749224238235,reversed
94,94,2.532013181022195e-06,-2.6704947748007004e-05,4.1533177927364794e-05,8.062310777489357,-2.032187878503484,7.516090660194251e-07,1.8340271247922273,0.0010000001,1.224354628231788,0.001101766355233966,reversed
95,95,1.0379986431187337e-05,-8.347947639764608e-05,0.0001815649244393384,7.624844184647921,-3.366179829039536,1.9759695882365005e-06,2.785403181235098,0.17263857130892996,0.37958365843547137,0.6570915271668791,reversed
96,96,6.2739925966299835e-06,-6.216509752203228e-05,0.00011106840749191415,8.10768462171534,-1.9087955057195716,-9.442139141877642e-07,6.925263413987045,0.0010000009460069304,1.5196013159177624,0.0010000004469192258,reversed
97,97,1.7562731678186045e-05,-0.00013955743433697367,0.00023553324552089806,2.414957102610363,-0.29972301554739594,-3.6877486097696085e-06,5.875013120145153,9.096001339084676,4.738562744828992,0.0010000001,reversed
98,98,7.400407204693575e-06,-7.752084841725999e-06,0.00010218548481499715,5.010116985840396,-1.1788399705478703,-1.4164558407194313e-06,5.634749864442481,4.621377075487334,0.6715828868917948,1.2928503913809077,reversed
99,99,3.2534263102877096e-06,4.986934722809672e-05,-7.384467615012238e-05,3.1752634431514233,-8.499988539123024,2.4611872037512544e-06,16.848515513299507,0.2930290105298272,19.999998923525055,15.750185581289156,normal
100,100,0.00022675053275368788,-2.829379488734848e-05,0.00037176230573651644,4.251328598002285,0.5975376840659639,-2.4371862043596165e-05,0.0010075605752641497,0.018965177502953415,3.882748859278266,0.6295842924816113,reversed
101,101,1.5802822284680364e-05,0.0004451443502910101,0.00033901850574508086,-0.6797057558085705,-3.7546037154908087,-1.7734865966470847e-05,6.260691827258674,8.755301348616152,0.0010000001,9.13120266799798,normal
102,102,2.1745985115093113e-05,2.1383129351357084e-05,-7.646207847436251e-05,-3.8842415651062203,4.767717134222516,7.541459364914831e-06,0.444344529429681,0.07025362186776765,19.992497835432953,2.000357642321859,normal
103,103,3.1139349514203602e-06,-0.00012255453066786935,2.793812439246355e-05,-3.191867555771599,2.7163629937139873,-2.3816119671303314e-06,0.8584793145290774,0.004551342781056066,7.914638055001327,2.871528586978187,normal
104,104,0.00037655610947059665,0.0015942993752965458,-0.0029963954051099606,-1.6702948394621842,-7.4019362678266205,0.00021930912425384213,2.931997639014509,0.0010000001,0.0010000001,10.49103316213814,normal
105,105,0.00041231695580789347,-0.001572671537064882,0.0030479896173379374,-1.5955203363041974,3.141103008645713,-0.00022746873221061396,2.2618101438109983,0.0034925990154806566,10.60965025885089,3.0079401458041795,normal
106,106,1.6142503546968786e-05,-4.1869174438082504e-05,5.529093494202463e-05,-0.5812052242102499,6.093223744097249,-4.588187520535324e-06,4.510755112213506,0.04513194329321359,12.047221715637024,0.4051744018384326,normal
107,107,7.601652689069244e-07,0.00011358977618723567,5.229808065345666e-06,-1.0956436679448207,7.991192897636826,-4.305549367343825e-07,2.5866919527615746,0.029186484236169388,18.84860270983293,0.03268464236627397,normal
108,108,1.407715780332397e-05,7.671953238267764e-05,-9.05230373257699e-05,-8.49999999915,7.524521196089563,5.020052197456366e-06,19.999999998,19.999999940618494,17.134411008095125,3.4742904440926736,normal
109,109,1.1306855068645972e-06,2.697804460638562e-05,5.1690087654750444e-05,6.062553331095467,-7.032529720564445,8.402357127083685e-07,5.1857228497748125,2.7558022082928555,1.1881215127172906,4.679662334668906,reversed
110,110,1.464697785187362e-06,1.2494991826714734e-05,9.52196205592092e-05,4.619727944177724,-6.686177920855717,7.999387011709578e-07,2.8212849649838967,3.4941674475782545,1.2051780956239586,3.905423335118375,reversed
111,111,1.3436996040816086e-06,1.769594513303716e-05,3.674934176544559e-05,6.087929401850243,-4.753822654378144,6.760561482483074e-07,5.067677405216617,2.0290661330710607,3.2530294174595484,2.281178849523146,reversed
112,112,2.792351185794902e-06,2.705443630189449e-05,9.718963990243954e-05,5.061056976088739,-6.37554542419909,1.6472885232371765e-06,3.3861979984570767,3.637969827048023,0.9296802896892915,3.5850477552112054,reversed
113,113,2.073115153191055e-06,5.927720119778356e-05,6.988692165408141e-05,4.6733865566381745,-6.317079180454243,6.981912952281792e-07,4.023336843620872,3.833876702780249,1.4494767421763721,3.2570188143123486,reversed
114,114,1.2582140093000063e-06,-4.424707306954234e-06,6.59384593340715e-05,3.1410252598352773,-6.793777721449515,1.1689766507761553e-06,1.2925140514749918,4.937334653419352,1.8591393103948526,3.5606129455413384,reversed
115,115,1.5608915866778757e-06,-1.1398298454354302e-06,4.516935457036952e-05,8.499500651934289,-8.30906151869423,7.948167917942496e-07,6.962586431350642,0.6937144734621309,0.0010000001,4.394022589587521,reversed
116,116,9.869726261377424e-07,-8.243627442607726e-06,2.2707189262216587e-05,0.49472546331627265,-6.278849678544899,5.370775183047164e-07,2.3367767997037263,10.566284534476099,2.62162238764321,3.70701864529838,reversed
117,117,1.35029955362685e-06,0.0002613029002539059,4.943601978217893e-05,4.86972909592519,-3.9328293435309365,4.513535585461674e-07,6.165490509282847,3.8724760912221003,3.9302012548241394,4.313854073113978,reversed
118,118,4.21028134311878e-06,-0.0006281657763632732,-1.8495932680698266e-05,2.820462384649906,3.93471461986363,7.46788371784943e-07,0.18122615448415813,0.08411422434134833,6.114041694415584,19.97224921989745,reversed
119,119,6.692959830377001e-07,-5.2861012958154134e-06,2.7249376596730898e-05,5.035697940610099,-3.3048859310209804,7.805224257797312e-07,3.8717699172235904,4.8230654443046825,3.9205242767784387,1.9833232275286612,reversed
120,120,1.2212049625896227e-06,1.0372898665273963e-05,3.9175142379795715e-05,3.855031570856512,-1.5520279107737163,8.738093593514727e-07,2.0768183750960363,4.155780464701071,4.7808324405300064,0.9700107524048409,reversed
121,121,1.5607738021417836e-06,-3.4565384826531425e-05,7.703134137218664e-05,5.864340789151926,-2.29272371161987,1.1238807556793614e-07,4.260811785941887,3.1578809742978757,2.967875840575358,1.299075641754151,reversed
122,122,5.6406918384013415e-06,-6.866469083312155e-06,3.220846356252457e-05,5.340649486484493,3.264141614414802,-2.5086202898720922e-06,5.152044280891417,4.447585169949934,1.9258784393298127,0.0010000001,reversed
123,123,3.2535622959564486e-06,-1.811677860386299e-05,2.4854646106092788e-05,5.554329772160665,-4.0603410555777275,5.884570590930128e-07,0.25146038227001627,0.003133255265499975,0.0653208664616179,0.3636552373317353,reversed
124,124,4.35205496740688e-06,-3.3453911280757275e-05,5.7069438461353344e-05,4.555582085290344,-3.209558863674132,9.697701881745528e-07,0.3305868578541109,0.10621979901920843,0.5690503036495052,0.014738687742759268,reversed
125,125,5.360745318022841e-06,-5.744352068845355e-05,0.00011000730932583322,4.233765170058357,-3.4184177994966625,1.9323670137729557e-06,0.0010000005557357192,0.6594318037875407,0.045581825070865646,0.1701441196316615,reversed
126,126,1.7706579498951446e-05,-0.00015625378662691508,0.00036105643532590305,5.45248090906239,-4.338664437979609,-1.299198436731378e-07,1.3849889913326094,0.0010000001,0.0010000001,1.1047403712080934,reversed
127,127,9.810740805550916e-07,-8.923284023553756e-06,3.0140349098243148e-05,4.932001566519567,-4.786715298346266,6.680878513622543e-07,4.13936456410503,3.627153024010141,3.1251247537387634,2.6490574135749854,reversed
128,128,0.00037404212167993213,-0.0019428728025689408,0.0037828514295232263,-1.0646483937708775,1.231459447683811,-0.0002721879346910834,2.897156769010963,0.0029491907393216278,7.5237394609371435,4.804338497673165,normal
129,129,0.0003388938624517644,0.0067965491890944795,-0.02500306166148711,8.49999999915,-3.522699616217162,0.001151850598568515,15.587439368335689,7.934887319995942,2.162927581433397,19.999999998,normal
130,130,1.0213912815865823e-05,0.0001198664713392201,-0.00010017285293273216,-4.785539815238494,5.154894167766112,7.4124534729926485e-06,3.5499698844193244,0.007782627512489612,13.391935494562423,1.5187148688176464,normal
131,131,1.0941566902532957e-06,6.791431866819654e-06,-5.049515267124024e-05,2.544492153151215,-6.855600629185397,-5.926908907266838e-07,2.0528851344231756,5.849130802323685,0.7796564839538851,4.484357738749846,reversed
132,132,3.812018701601327e-05,-0.00023843225640481536,0.0005660574641005001,7.962106955799421,-2.5625691830885193,1.229928351100149e-05,1.6354818917097491,0.004268444528211418,1.0403752397568278,0.0010001891349061076,reversed
